 Collards,March (late),California
 Cress ,March (late),California
 Dandelion/Chicory Greens,March (late),California
 Dates,March (late),California
 Endive,March (late),California
 Fennel ,March (late),California
 Garlic,March (late),California
 Gourds,March (late),California
 Grapefruit,March (late),California
 Green Garlic ,March (late),California
 Guava,March (late),California
 Herbs,March (late),California
 Horseradish,March (late),California
Kale ,March (late),California
 Kiwi,March (late),California
 Kumquatss,March (late),California
 Leeks,March (late),California
 Lemons,March (late),California
 Lettuce,March (late),California
 Limes,March (late),California
 Mandarins,March (late),California
 Mushrooms ,March (late),California
 Nettles ,March (late),California
 Olives ,March (late),California
 Onions ,March (late),California
 Oranges,March (late),California
 Parsnipss,March (late),California
 Pistachios,March (late),California
 Pomelos,March (late),California
 Potatoes,March (late),California
 Radishes,March (late),California
 Rapini ,March (late),California
 Rutabagas,March (late),California
 Scallions,March (late),California
 Spinach,March (late),California
 Strawberries ,March (late),California
 Tangerines,March (late),California
 Tomatoes,March (late),California
 Turnips,March (late),California
 Walnuts,March (late),California
Almonds,April (early),California
 Apples,April (early),California
 Artichokes  ,April (early),California
 Arugula,April (early),California
 Asian Greens ,April (early),California
 Asian Pears,April (early),California
Asparagus,April (early),California
 Avocado,April (early),California
 Beans,April (early),California
 Beets,April (early),California
 Bok Choy,April (early),California
 Broccoli,April (early),California
 Cabbage,April (early),California
 Cardoons ,April (early),California
Carrots ,April (early),California
 Cauliflower,April (early),California
 Celery,April (early),California
 Chard ,April (early),California
 Cherimoyas,April (early),California
 Cherries ,April (early),California
 Collards,April (early),California
 Dandelion/Chicory Greens,April (early),California
 Dates,April (early),California
 Endive,April (early),California
 Fava Beans ,April (early),California
 Fennel ,April (early),California
 Garlic,April (early),California
 Grapefruit,April (early),California
 Green Garlic ,April (early),California
 Guava,April (early),California
 Herbs,April (early),California
 Horseradish,April (early),California
Kale ,April (early),California
 Kohlrabi ,April (early),California
 Kumquatss,April (early),California
 Leeks,April (early),California
 Lemons,April (early),California
 Lettuce,April (early),California
 Limes,April (early),California
 Mandarins,April (early),California
 Mushrooms ,April (early),California
 Nettles ,April (early),California
 Olives ,April (early),California
 Onions ,April (early),California
 Oranges,April (early),California
 Parsnipss,April (early),California
Peas,April (early),California
 Pistachios,April (early),California
 Pomelos,April (early),California
 Potatoes,April (early),California
 Purslane ,April (early),California
 Radicchio ,April (early),California
 Radishes,April (early),California
 Rapini ,April (early),California
 Rhubarb,April (early),California
 Rutabagas,April (early),California
 Scallions,April (early),California
 Spinach,April (early),California
 Strawberries ,April (early),California
 Tangerines,April (early),California
 Tomatoes,April (early),California
 Turnips,April (early),California
 Walnuts,April (early),California
Almonds,April (late),California
 Apples,April (late),California
 Artichokes  ,April (late),California
 Arugula,April (late),California
 Asian Greens ,April (late),California
 Asian Pears,April (late),California
Asparagus,April (late),California
 Avocado,April (late),California
 Beans,April (late),California
 Beets,April (late),California
 Bok Choy,April (late),California
 Broccoli,April (late),California
 Cabbage,April (late),California
 Cardoons ,April (late),California
Carrots ,April (late),California
 Cauliflower,April (late),California
 Celery,April (late),California
 Chard ,April (late),California
 Cherimoyas,April (late),California
 Cherries ,April (late),California
 Collards,April (late),California
 Dandelion/Chicory Greens,April (late),California
 Dates,April (late),California
 Endive,April (late),California
 Fava Beans ,April (late),California
 Fennel ,April (late),California
 Garlic,April (late),California
 Grapefruit,April (late),California
 Green Garlic ,April (late),California
 Guava,April (late),California
 Herbs,April (late),California
 Horseradish,April (late),California
Kale ,April (late),California
 Kohlrabi ,April (late),California
 Kumquatss,April (late),California
 Leeks,April (late),California
 Lemons,April (late),California
 Lettuce,April (late),California
 Limes,April (late),California
 Mandarins,April (late),California
 Mushrooms ,April (late),California
 Nettles ,April (late),California
 Olives ,April (late),California
 Onions ,April (late),California
 Oranges,April (late),California
 Parsnipss,April (late),California
Peas,April (late),California
 Pistachios,April (late),California
 Pomelos,April (late),California
 Potatoes,April (late),California
 Purslane ,April (late),California
 Radicchio ,April (late),California
 Radishes,April (late),California
 Rapini ,April (late),California
 Rhubarb,April (late),California
 Rutabagas,April (late),California
 Scallions,April (late),California
 Spinach,April (late),California
 Strawberries ,April (late),California
 Tangerines,April (late),California
 Tomatoes,April (late),California
 Turnips,April (late),California
 Walnuts,April (late),California
Almonds,May (early),California
 Apples,May (early),California
 Apricots,May (early),California
 Apriums,May (early),California
 Artichokes  ,May (early),California
 Arugula,May (early),California
 Asian Greens ,May (early),California
Asparagus,May (early),California
 Avocado,May (early),California
 Basil,May (early),California
 Beans,May (early),California
 Beets,May (early),California
 Bell Peppers,May (early),California
 Blackberries,May (early),California
 Blueberries,May (early),California
 Bok Choy,May (early),California
 Boysenberries ,May (early),California
 Broccoli,May (early),California
 Cabbage,May (early),California
 Cactus Pads ,May (early),California
 Cactus Pears,May (early),California
 Cardoons ,May (early),California
Carrots ,May (early),California
 Cauliflower,May (early),California
 Celery,May (early),California
 Chard ,May (early),California
 Cherimoyas,May (early),California
 Cherries ,May (early),California
 Cucumbers,May (early),California
 Dandelion/Chicory Greens,May (early),California
 Dates,May (early),California
 Eggplant,May (early),California
 Endive,May (early),California
 Fava Beans ,May (early),California
 Fennel ,May (early),California
 Garlic,May (early),California
 Green Garlic ,May (early),California
 Herbs,May (early),California
 Horseradish,May (early),California
Kale ,May (early),California
 Kohlrabi ,May (early),California
 Leeks,May (early),California
 Lemons,May (early),California
 Lettuce,May (early),California
 Loquats,May (early),California
 Mushrooms ,May (early),California
 Mustard Greens,May (early),California
 Nectarines,May (early),California
 Nettles ,May (early),California
 Olives ,May (early),California
 Onions ,May (early),California
 Oranges,May (early),California
 Peaches,May (early),California
Peas,May (early),California
 Peppers,May (early),California
 Pistachios,May (early),California
 Plums,May (early),California
 Pluots,May (early),California
 Potatoes,May (early),California
 Purslane ,May (early),California
 Radicchio ,May (early),California
 Radishes,May (early),California
 Rapini ,May (early),California
 Raspberries,May (early),California
 Rhubarb,May (early),California
 Scallions,May (early),California
 Shallots ,May (early),California
 Spinach,May (early),California
 Strawberries ,May (early),California
 Summer Squash,May (early),California
 Tayberries,May (early),California
 Tomatoes,May (early),California
 Walnuts,May (early),California
Almonds,May (late),California
 Apples,May (late),California
 Apricots,May (late),California
 Apriums,May (late),California
 Artichokes  ,May (late),California
 Arugula,May (late),California
 Asian Greens ,May (late),California
Asparagus,May (late),California
 Avocado,May (late),California
 Basil,May (late),California
 Beans,May (late),California
 Beets,May (late),California
 Bell Peppers,May (late),California
 Blackberries,May (late),California
 Blueberries,May (late),California
 Bok Choy,May (late),California
 Boysenberries ,May (late),California
 Broccoli,May (late),California
 Cabbage,May (late),California
 Cactus Pads ,May (late),California
 Cactus Pears,May (late),California
 Cardoons ,May (late),California
Carrots ,May (late),California
 Cauliflower,May (late),California
 Celery,May (late),California
 Chard ,May (late),California
 Cherimoyas,May (late),California
 Cherries ,May (late),California
 Cucumbers,May (late),California
 Dandelion/Chicory Greens,May (late),California
 Dates,May (late),California
 Eggplant,May (late),California
 Endive,May (late),California
 Fava Beans ,May (late),California
 Fennel ,May (late),California
 Garlic,May (late),California
 Green Garlic ,May (late),California
 Herbs,May (late),California
 Horseradish,May (late),California
Kale ,May (late),California
 Kohlrabi ,May (late),California
 Leeks,May (late),California
 Lemons,May (late),California
 Lettuce,May (late),California
 Loquats,May (late),California
 Mushrooms ,May (late),California
 Mustard Greens,May (late),California
 Nectarines,May (late),California
 Nettles ,May (late),California
 Olives ,May (late),California
 Onions ,May (late),California
 Oranges,May (late),California
 Peaches,May (late),California
Peas,May (late),California
 Peppers,May (late),California
 Pistachios,May (late),California
 Plums,May (late),California
 Pluots,May (late),California
 Potatoes,May (late),California
 Purslane ,May (late),California
 Radicchio ,May (late),California
 Radishes,May (late),California
 Rapini ,May (late),California
 Raspberries,May (late),California
 Rhubarb,May (late),California
 Scallions,May (late),California
 Shallots ,May (late),California
 Spinach,May (late),California
 Strawberries ,May (late),California
 Summer Squash,May (late),California
 Tayberries,May (late),California
 Tomatoes,May (late),California
 Walnuts,May (late),California
Almonds,June (early),California
 Apples,June (early),California
 Apricots,June (early),California
 Apriums,June (early),California
 Artichokes  ,June (early),California
 Arugula,June (early),California
 Asian Greens ,June (early),California
Asparagus,June (early),California
 Avocado,June (early),California
 Basil,June (early),California
 Beans,June (early),California
 Beets,June (early),California
 Bell Peppers,June (early),California
 Blackberries,June (early),California
 Blueberries,June (early),California
 Bok Choy,June (early),California
 Boysenberries ,June (early),California
 Broccoli,June (early),California
 Cabbage,June (early),California
 Cactus Pads ,June (early),California
 Cactus Pears,June (early),California
 Cardoons ,June (early),California
Carrots ,June (early),California
 Cauliflower,June (early),California
 Celery,June (early),California
 Chard ,June (early),California
 Cherries ,June (early),California
 Collards,June (early),California
 Corn ,June (early),California
 Cress ,June (early),California
 Cucumbers,June (early),California
 Dates,June (early),California
 Eggplant,June (early),California
 Endive,June (early),California
 Fava Beans ,June (early),California
 Fennel ,June (early),California
 Figs,June (early),California
 Garlic,June (early),California
 Green Garlic ,June (early),California
 Herbs,June (early),California
 Horseradish,June (early),California
